flight_id,airline_standard,source,destination,route,departure_time,arrival_time,duration_minutes,overnight_flight,time_anomaly,flight_id_conflict,flight_key
UK005,Vistara,BOM,MAA,BOM → MAA,2026-04-17 14:02:41.701,2026-04-17 18:14:41.701,252.0,False,False,False,FL0996
6F258,Unknown,BOM,DEL,BOM → DEL,2026-04-17 13:54:41.703,2026-04-17 16:49:41.703,175.0,False,False,False,FL0997
SJ244,SpiceJet,BLR,DEL,BLR → DEL,2026-04-17 13:51:41.704,2026-04-17 15:39:41.704,108.0,False,False,False,FL0998
AI075,Air India,CCU,DEL,CCU → DEL,2026-04-17 13:51:41.702,2026-04-17 16:49:41.702,178.0,False,False,False,FL0999
AI160,Air India,MAA,DEL,MAA → DEL,2026-04-17 13:41:41.703,2026-04-17 17:01:41.703,200.0,False,False,False,FL1000
UK091,Vistara,CCU,BOM,CCU → BOM,2026-04-17 13:37:41.702,2026-04-17 17:31:41.702,234.0,False,False,False,FL1001
UK195,Vistara,HYD,BOM,HYD → BOM,2026-04-17 13:35:41.703,2026-04-17 16:35:41.703,180.0,False,False,False,FL1002
6F044,IndiGo,DEL,HYD,DEL → HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,251.0,False,False,False,FL1003
6F248,IndiGo,DEL,HYD,DEL → HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,251.0,False,False,False,FL1004
6F204,IndiGo,DEL,CCU,DEL → CCU,2026-04-17 13:23:41.703,2026-04-17 16:04:41.703,161.0,False,False,False,FL1005
SJ092,SpiceJet,BLR,MAA,BLR → MAA,2026-04-17 13:19:41.702,2026-04-17 17:56:41.702,277.0,False,False,False,FL1006
AI119,Air India,MAA,BLR,MAA → BLR,2026-04-17 13:15:41.702,2026-04-17 15:57:41.702,162.0,False,False,False,FL1007
AI151,Air India,MAA,HYD,MAA → HYD,2026-04-17 13:14:41.703,2026-04-17 14:10:41.703,56.0,False,False,False,FL1008
UK107,Vistara,HYD,BOM,HYD → BOM,2026-04-17 13:09:41.702,2026-04-17 14:25:41.702,76.0,False,False,False,FL1009
SJ019,SpiceJet,BLR,DEL,BLR → DEL,2026-04-17 13:07:41.701,2026-04-17 15:56:41.701,169.0,False,False,False,FL1010
AI052,Air India,CCU,MAA,CCU → MAA,2026-04-17 13:06:41.701,2026-04-17 15:42:41.701,156.0,False,False,False,FL1011
SJ177,SpiceJet,BOM,CCU,BOM → CCU,2026-04-17 13:04:41.703,2026-04-17 17:37:41.703,273.0,False,False,False,FL1012
6F215,IndiGo,DEL,BLR,DEL → BLR,2026-04-17 13:00:41.703,2026-04-17 17:30:41.703,270.0,False,False,False,FL1013
AI223,Air India,BOM,CCU,BOM → CCU,2026-04-17 12:53:41.703,2026-04-17 14:42:41.703,109.0,False,False,False,FL1014
SJ069,SpiceJet,HYD,BLR,HYD → BLR,2026-04-17 12:53:41.701,2026-04-17 14:17:41.701,84.0,False,False,False,FL1015
6F198,IndiGo,HYD,BLR,HYD → BLR,2026-04-17 12:40:41.703,2026-04-17 17:39:41.703,299.0,False,False,False,FL1016
AI093,Air India,BOM,BLR,BOM → BLR,2026-04-17 12:35:41.702,2026-04-17 17:28:41.702,293.0,False,False,False,FL1017
UK062,Vistara,HYD,DEL,HYD → DEL,2026-04-17 12:33:41.701,2026-04-17 15:35:41.701,182.0,False,False,False,FL1018
6F057,IndiGo,MAA,DEL,MAA → DEL,2026-04-17 12:32:41.701,2026-04-17 15:50:41.701,198.0,False,False,False,FL1019
UK064,Vistara,BOM,DEL,BOM → DEL,2026-04-17 12:25:41.701,2026-04-17 14:55:41.701,150.0,False,False,False,FL1020
